ISTAT,Provincia,Comune,CC,Titolare,Indirizzo,Settore_merc_non_alim,Sup_alimentari,Sup_non_alimentari,Sup_Totale,Anno
12092,VA,Luino,NO,NOVACOOP,"VIA GHIRINGHELLI, 1",,1920.00,1000.00,2920.00,2023
12090,VA,Lonate Pozzolo,SI,LONATE SVILUPPO SRL,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2008
12090,VA,Lonate Pozzolo,SI,LONATE SVILUPPO SRL,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2009
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2010
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2011
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2012
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2013
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2014
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2015
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2016
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2017
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2018
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2019
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2020
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2021
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2022
12090,VA,Lonate Pozzolo,SI,BENNET SPA,VIA BUSTO ARSIZIO,,3000.00,2749.00,5749.00,2023
12086,VA,Lavena Ponte Tresa,SI,EUROLAGHI TRE SRL,SS 233 - VIA COLOMBO,,2000.00,1500.00,3500.00,2006
12086,VA,Lavena Ponte Tresa,SI,EUROLAGHI TRE SRL,SS 233 - VIA COLOMBO,,2000.00,1500.00,3500.00,2007
12086,VA,Lavena Ponte Tresa,SI,EUROLAGHI TRE SRL,SS 233 - VIA COLOMBO,,2000.00,1500.00,3500.00,2008
12086,VA,Lavena Ponte Tresa,SI,EUROLAGHI TRE SRL,SS 233 - VIA COLOMBO,,2000.00,1500.00,3500.00,2009
12086,VA,Lavena Ponte Tresa,SI,EUROLAGHI TRE SRL,SS 233 - VIA COLOMBO,,2000.00,1500.00,3500.00,2010
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1500.00,3500.00,2011
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2012
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2013
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2014
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2015
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2016
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2017
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2018
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2019
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2020
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2021
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2022
12086,VA,Lavena Ponte Tresa,SI,BENNET SPA,VIA COLOMBO COMP. 39,,2000.00,1487.00,3487.00,2023
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2005
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2006
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2007
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2008
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2009
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2010
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2011
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2012
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2013
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2014
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2015
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2016
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2017
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2018
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2019
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2020
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2021
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2022
12083,VA,Induno Olona,NO,ESSELUNGA SPA,"VIA RONCHETTI, 20",,2250.00,1750.00,4000.00,2023
12075,VA,Gerenzano,NO,GRANDI MAGAZZINI BOSSI SPA,"VIA CLERICI, 196",,1200.00,16800.00,18000.00,2005
12075,VA,Gerenzano,NO,SANTINO SRL,VIA G.P. CELRICI,,0.00,7497.00,7497.00,2005
12075,VA,Gerenzano,NO,GRANDI MAGAZZINI BOSSI SPA,"VIA CLERICI, 196",,1200.00,16800.00,18000.00,2006
12075,VA,Gerenzano,NO,SANTINO SRL,VIA G.P. CLERICI,A,0.00,7497.00,7497.00,2006
12075,VA,Gerenzano,NO,GRANDI MAGAZZINI BOSSI SPA,"VIA CLERICI, 196",,1200.00,16800.00,18000.00,2007
12075,VA,Gerenzano,NO,SANTINO SRL,VIA G.P. CLERICI,A,0.00,7497.00,7497.00,2007
12075,VA,Gerenzano,NO,GRANDI MAGAZZINI BOSSI SPA,"VIA CLERICI, 196",,1200.00,16800.00,18000.00,2008
12075,VA,Gerenzano,NO,SANTINO SRL,VIA G.P. CLERICI,A,0.00,7497.00,7497.00,2008
12075,VA,Gerenzano,NO,GRANDI MAGAZZINI BOSSI SPA,"VIA CLERICI, 196",,1200.00,16800.00,18000.00,2009
12075,VA,Gerenzano,NO,SANTINO SRL,VIA G.P. CLERICI,A,0.00,7497.00,7497.00,2009
12075,VA,Gerenzano,NO,GRANDI MAGAZZINI BOSSI SPA,"VIA CLERICI, 196",,1200.00,16800.00,18000.00,2010
12075,VA,Gerenzano,NO,SANTINO SRL,VIA G.P. CLERICI,A,0.00,7497.00,7497.00,2010
12075,VA,Gerenzano,NO,GRANDI MAGAZZINI BOSSI SPA,"VIA CLERICI, 196",,1200.00,16800.00,18000.00,2011
12075,VA,Gerenzano,NO,SANTINO SRL,VIA G.P. CLERICI,A,0.00,7497.00,7497.00,2011
12075,VA,Gerenzano,NO,GRANDI MAGAZZINI BOSSI SPA,"VIA CLERICI, 196",,1200.00,16800.00,18000.00,2012
12075,VA,Gerenzano,NO,SANTINO SRL,VIA G.P. CLERICI,A,0.00,7497.00,7497.00,2012
12075,VA,Gerenzano,NO,GRANDI MAGAZZINI BOSSI SPA,"VIA CLERICI, 196",,1200.00,16800.00,18000.00,2013
12075,VA,Gerenzano,NO,SANTINO SPA,"VIA CERVINIA ,1",A,0.00,7497.00,7497.00,2013
12075,VA,Gerenzano,NO,GRANDI MAGAZZINI BOSSI SPA,"VIA CLERICI, 196",,1200.00,16800.00,18000.00,2014
12075,VA,Gerenzano,NO,SANTINO SPA,"VIA CERVINIA ,1",A,0.00,7497.00,7497.00,2014
12075,VA,Gerenzano,NO,GRANDI MAGAZZINI BOSSI SPA,"VIA CLERICI, 196",,1200.00,16800.00,18000.00,2015
12075,VA,Gerenzano,NO,SANTINO SPA,"VIA CERVINIA ,1",A,0.00,7497.00,7497.00,2015
12075,VA,Gerenzano,NO,SANTINO SPA,"VIA CERVINIA ,1",A,0.00,7497.00,7497.00,2016
12075,VA,Gerenzano,NO,GRANCASA SPA,VIA DEL MALNINO 5,,1200.00,16800.00,18000.00,2016
12075,VA,Gerenzano,NO,SANTINO SPA,"VIA CERVINIA ,1",A,0.00,7497.00,7497.00,2017
12075,VA,Gerenzano,NO,GRANCASA SPA,VIA DEL MALNINO 5,,1200.00,16800.00,18000.00,2017
12075,VA,Gerenzano,NO,GRANCASA SPA,VIA DEL MALNINO 5,,1200.00,16800.00,18000.00,2018
12075,VA,Gerenzano,NO,SANTINO SPA,"VIA CERVINIA ,1",A,0.00,7497.00,7497.00,2018
12075,VA,Gerenzano,NO,SANTINO SPA,"VIA CERVINIA ,1",A,0.00,7497.00,7497.00,2019
12075,VA,Gerenzano,NO,GRANCASA SPA,VIA DEL MALNINO 5,,1200.00,16800.00,18000.00,2019
12075,VA,Gerenzano,NO,SANTINO SPA,"VIA CERVINIA ,1",A,0.00,7497.00,7497.00,2020
12075,VA,Gerenzano,NO,GRANCASA SPA,VIA DEL MALNINO 5,,1200.00,16800.00,18000.00,2020
12075,VA,Gerenzano,NO,SORAM S.P.A,VIA CERVINIA 1,A,0.00,7497.00,7497.00,2021
12075,VA,Gerenzano,NO,GRANCASA SPA,VIA DEL MALNINO 5,,1200.00,16800.00,18000.00,2021
12075,VA,Gerenzano,NO,SORAM S.P.A,VIA CERVINIA 1,A,0.00,7497.00,7497.00,2022
12075,VA,Gerenzano,NO,GRANCASA SPA,VIA DEL MALNINO 5,,1200.00,16800.00,18000.00,2022
12075,VA,Gerenzano,NO,SORAM S.P.A,VIA CERVINIA 1,A,0.00,7497.00,7497.00,2023
12075,VA,Gerenzano,NO,GRANCASA SPA,VIA DEL MALNINO 5,,1200.00,16800.00,18000.00,2023
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,2000.00,5000.00,7000.00,2005
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,8345.00,10000.00,2006
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,8345.00,10000.00,2007
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,8345.00,10000.00,2008
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,8345.00,10000.00,2009
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,8345.00,10000.00,2010
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,8345.00,10000.00,2011
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,8345.00,10000.00,2012
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,8345.00,10000.00,2013
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,8345.00,10000.00,2014
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,8345.00,10000.00,2015
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,10345.00,12000.00,2016
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,10345.00,12000.00,2017
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,10345.00,12000.00,2018
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,10345.00,12000.00,2019
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,10345.00,12000.00,2020
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,10345.00,12000.00,2021
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,10345.00,12000.00,2022
12072,VA,Gavirate,SI,ORA INIZIATIVA GAVIRATESE EX IL MATTONE,VIALE TICINO   N.82,,1655.00,10345.00,12000.00,2023
12070,VA,Gallarate,NO,S.S.C.SRL,"VIA LARIO, 37",,2815.00,1185.00,4000.00,2005
12070,VA,Gallarate,SI,CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2005
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2005
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2005
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",,2815.00,1185.00,4000.00,2006
12070,VA,Gallarate,SI,CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2006
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2006
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2006
12070,VA,Gallarate,NO,CONSORZIO AGRARIO PROVINCIALE,VIA AMBROSOLI 14,D,0.00,3720.00,3720.00,2007
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2007
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2007
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2007
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2007
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2007
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2007
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2007
12070,VA,Gallarate,NO,CONSORZIO AGRARIO PROVINCIALE,VIA AMBROSOLI 14,D,0.00,3720.00,3720.00,2008
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2008
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2008
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2008
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2008
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2008
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2008
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2008
12070,VA,Gallarate,NO,CONSORZIO AGRARIO PROVINCIALE,VIA AMBROSOLI 14,D,0.00,3720.00,3720.00,2009
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2009
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2009
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2009
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2009
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2009
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2009
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2009
12070,VA,Gallarate,NO,CONSORZIO AGRARIO PROVINCIALE,VIA AMBROSOLI 14,D,0.00,3720.00,3720.00,2010
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2010
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2010
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2010
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2010
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2010
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2010
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2010
12070,VA,Gallarate,NO,CONSORZIO AGRARIO PROVINCIALE,VIA AMBROSOLI 14,D,0.00,3720.00,3720.00,2011
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2011
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2011
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2011
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2011
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2011
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2011
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2011
12070,VA,Gallarate,NO,CONSORZIO AGRARIO PROVINCIALE,VIA AMBROSOLI 14,D,0.00,3720.00,3720.00,2012
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2012
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2012
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2012
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2012
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2012
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2012
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2012
12070,VA,Gallarate,NO,CONSORZIO AGRARIO PROVINCIALE,VIA AMBROSOLI 14,D,0.00,3720.00,3720.00,2013
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2013
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2013
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2013
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2013
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2013
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2013
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2013
12070,VA,Gallarate,NO,CONSORZIO AGRARIO PROVINCIALE,VIA AMBROSOLI 14,D,0.00,3720.00,3720.00,2014
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2014
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2014
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2014
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2014
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2014
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2014
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2014
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2015
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2015
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2015
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2015
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2015
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2015
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2015
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2016
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2016
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2016
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2016
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2016
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2016
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2016
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2017
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2017
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2017
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2017
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2017
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2017
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2017
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2018
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2018
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2018
12070,VA,Gallarate,SI,S.S.C. SRL,"VIALE MILANO, 163",,4981.00,3321.00,8302.00,2018
12070,VA,Gallarate,NO,MEDIAMARKET SPA,VIALE MILANO 99,B,0.00,3130.00,3130.00,2018
12070,VA,Gallarate,NO,SSC.SRL,VIALE MILANO 163,A,4981.00,3098.00,8079.00,2018
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2018
12070,VA,Gallarate,SI,EXTRAMARKET SPA,"VIA LARIO, 37",,3090.00,2431.00,5521.00,2019
12070,VA,Gallarate,NO,SSC.SRL,"VIA LARIO, 37",A,2815.00,1185.00,4000.00,2019
12070,VA,Gallarate,SI,CONDOMINIO CENTRO COMMERCIALE LAGHI,"VIA VARESE, 22",,1060.00,2759.00,3819.00,2019
12070,VA,Gallarate,SI,IMMOBILIARE NUOVA VENEGONI SRL,VIA VENEGONI ANGOLO VIALE LOMBARDIA,,1285.00,5010.00,6295.00,2019
